DB	4/06	pressetreff
AP	4/06	rammeverket
DB	4/06	smittespredningen
DN	4/06	smittetallene
DA	4/06	taxier
DA	4/06	tilknyttede
DN	4/06	uke
AA	4/06	virusmøte
DN	4/06	virussmittetallene
BT	4/07	bedrageri
VG	4/07	døden
VG	4/07	episenteret
VG	4/07	gapestokk
AA	4/07	grepet
NL	4/07	inntrenger
DN	4/07	justerte
DA	4/07	kontantstøtten
BT	4/07	krisene
VG	4/07	leder
VG	4/07	notat
VG	4/07	notatet
AA	4/07	permisjon
DA	4/07	presang
DB	4/07	påsken
DB	4/07	spapirer
DB	4/07	spåmann
SA	4/07	stoppet
DB	4/07	tiltaket
BT	4/07	ukene
VG	4/07	uker
VG	4/07	virusregler
DB	4/08	død
AA	4/08	dødfallet
DB	4/08	døgnet
DB	4/08	hotspots
VG	4/08	kommisjon
VG	4/08	lindring
BT	4/08	press
VG	4/08	reise
SA	4/08	skjebnen
SA	4/08	skyene
DN	4/08	toppen
VG	4/08	viruseumøter
BT	4/09	feit
AA	4/09	generasjonen
SA	4/09	hårkriser
VG	4/09	innstengt
VG	4/09	kriseskapte
SA	4/09	nedstengningene
AA	4/09	redningspakke
DB	4/09	rullingkonsertene
DB	4/09	stempel
SA	4/09	sveis
SA	4/09	sveisen
VG	4/09	symbol
DA	4/09	team
DB	4/09	vettregel
DN	4/09	virusutløst
SA	4/10	bruder
DN	4/10	hjelpepakke
VG	4/10	provisoriske
AP	4/11	blomstrer
FV	4/11	den
FV	4/11	fatiguen
AA	4/11	immunitet
AA	4/11	isolerte
AP	4/11	krakk
AA	4/11	oppblussing
AA	4/11	rasisme
DB	4/11	siden
AP	4/11	språk
DA	4/11	tema
AA	4/11	utbruddene
DB	4/11	viruslovverk
AP	4/11	viruspandemi
FV	4/12	driten
AA	4/12	dødfall
