DA	20/03/23	tiiltakene
VG	20/03/23	topp
VG	20/03/24	avdelingen
VG	20/03/24	avdelinger
DN	20/03/24	belastede
DB	20/03/24	brev
AA	20/03/24	diskusjon
VG	20/03/24	drama
AA	20/03/24	dødstallet
VG	20/03/24	eksplosjonen
DB	20/03/24	endres
AA	20/03/24	erfaringene
DA	20/03/24	fryktens
SA	20/03/24	grense
NL	20/03/24	innlagte
AP	20/03/24	innsats
AP	20/03/24	kampens
SA	20/03/24	kjeftingen
VG	20/03/24	kollisjonskurs
VG	20/03/24	kommuner
AP	20/03/24	krigens
DA	20/03/24	krisetiden
DN	20/03/24	krisetiltakene
AA	20/03/24	krøll
VG	20/03/24	lovgiving
AA	20/03/24	markedsføring
AA	20/03/24	minner
DB	20/03/24	mote
DA	20/03/24	ofre
SA	20/03/24	politi
DB	20/03/24	protokoller
SA	20/03/24	rapporteringen
SA	20/03/24	regime
SA	20/03/24	regimet
SA	20/03/24	reiseråd
VG	20/03/24	respons
VG	20/03/24	sang
AP	20/03/24	sikker
DA	20/03/24	snakk
DB	20/03/24	strategier
VG	20/03/24	testrestriksjoner
AA	20/03/24	tida
VG	20/03/24	timefortime
VG	20/03/24	transport
DB	20/03/24	tsunamien
VG	20/03/24	vettreglene
VG	20/03/24	viruskoordinator
DA	20/03/25	arbeidsledighet
BT	20/03/25	avdeling
AA	20/03/25	beskjed
DA	20/03/25	beskyttes
SA	20/03/25	bølgen
AP	20/03/25	dag
DB	20/03/25	drone
AA	20/03/25	effekter
DN	20/03/25	hilsen
DA	20/03/25	innlagt
SA	20/03/25	irritasjon
DA	20/03/25	karantener
NL	20/03/25	konkurs
VG	20/03/25	kostnadene
VG	20/03/25	kriserammede
DA	20/03/25	kunnskap
AA	20/03/25	livet
DB	20/03/25	marsj
AP	20/03/25	massedød
DA	20/03/25	medisinen
VG	20/03/25	modellen
AA	20/03/25	nervøse
VG	20/03/25	nes
AP	20/03/25	nyhetsbrev
BT	20/03/25	oppdrag
DA	20/03/25	ord
DN	20/03/25	profittering
BT	20/03/25	retningslinjene
DA	20/03/25	smittens
NL	20/03/25	snitte
DA	20/03/25	statistikk
DB	20/03/25	statistikken
DA	20/03/25	stengingen
DB	20/03/25	stille
VG	20/03/25	stoppen
DB	20/03/25	straff
VG	20/03/25	strategien
VG	20/03/25	sykdommer
NL	20/03/25	tegninger
VG	20/03/25	vaksinestudiene
VG	20/03/25	virusepidemiens
DB	20/03/25	virusrelatert
DB	20/03/26	aggresjonen
DB	20/03/26	avstanden
DB	20/03/26	blogger
VG	20/03/26	bryllup
SA	20/03/26	bussen
AP	20/03/26	dugnadssporet
DB	20/03/26	eksperten
BT	20/03/26	forsikringer
SA	20/03/26	funn
DB	20/03/26	general
DB	20/03/26	helsepersonell
VG	20/03/26	hverdag
AP	20/03/26	influensere
DB	20/03/26	influenseren
